Unnamed: 0.1,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status,Launchpad,Launch Complex,State,Country,Year,Month,Day,Rocket Name/Model,Payloads
3134,3134,Martin Marietta,StatusRetired,,Success,SLC-40,Cape Canaveral AFS,Florida,USA,1973,6,12,Titan III(23)C,DSP-4
3135,3135,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1973,6,10,Voskhod,Cosmos 572
3136,3136,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1973,6,8,Cosmos-3M (11K65M),Cosmos 564 to 571
3137,3137,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,6,6,Voskhod,Cosmos 563
3138,3138,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1973,6,5,Cosmos-2I (63SM),Cosmos 562
3139,3139,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1973,5,29,Vostok-2M,Meteor n†­26
3140,3140,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,5,25,Voskhod,Cosmos 561
3141,3141,NASA,StatusRetired,,Success,LC-39B,Kennedy Space Center,Florida,USA,1973,5,25,Saturn IB,Skylab 2
3142,3142,RVSN USSR,StatusRetired,,Failure,Site 132/1,Plesetsk Cosmodrome,,Russia,1973,5,25,Cosmos-3M (11K65M),Zaliv #17
3143,3143,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1973,5,24,Cosmos-3MRB (65MRB),BOR-3 Shuttle
3144,3144,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,5,23,Voskhod,Cosmos 560
3145,3145,CNES,StatusRetired,,Failure,ELD,Guiana Space Centre,French Guiana,France,1973,5,22,Diamant B,Castor & Pollux
3146,3146,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1973,5,18,Soyuz U,Cosmos 559
3147,3147,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1973,5,17,Cosmos-2I (63SM),Cosmos 558
3148,3148,US Air Force,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1973,5,16,Titan III(24)B,OPS 2093
3149,3149,NASA,StatusRetired,"1,160.0",Success,LC-39A,Kennedy Space Center,Florida,USA,1973,5,14,Saturn V,Skylab 1
3150,3150,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1973,5,5,Voskhod,Cosmos 554
3151,3151,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,4,25,Voskhod,Cosmos 555
3152,3152,RVSN USSR,StatusRetired,,Failure,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1973,4,25,Tsyklon-2,Cosmos 556
3153,3153,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1973,4,19,Cosmos-2I (63SM),Intercosmos-9
3154,3154,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,4,19,Voskhod,Cosmos 554
3155,3155,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1973,4,12,Cosmos-2I (63SM),Cosmos 553
3156,3156,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1973,4,6,Atlas-SLV3D Centaur-D1A,Pioneer 11
3157,3157,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1973,4,5,Molniya-M /Block L,Molniya-2 n†­33
3158,3158,RVSN USSR,StatusRetired,,Success,Site 81/23,Baikonur Cosmodrome,,Kazakhstan,1973,4,3,Proton K,Saliout-2
3159,3159,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,3,22,Voskhod,Cosmos 552
3160,3160,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1973,3,20,Vostok-2M,Meteor n†­25
3161,3161,Martin Marietta,StatusRetired,,Success,SLC-4E,Vandenberg AFB,California,USA,1973,3,9,Titan IIID,KH-9
3162,3162,General Dynamics,StatusRetired,,Success,LC-13,Cape Canaveral AFS,Florida,USA,1973,3,6,Atlas-SLV3A Agena-D,AFP-720 (Rhyolite-2)
3163,3163,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1973,3,6,Voskhod,Cosmos 551
3164,3164,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1973,3,1,Voskhod,Cosmos 550
3165,3165,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1973,2,28,Cosmos-3M (11K65M),Cosmos 549
3166,3166,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1973,2,15,Molniya-M /Block SO-L,Prognoz n†­3
3167,3167,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1973,2,8,Voskhod,Cosmos 548
3168,3168,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1973,2,3,Molniya-M /Block L,Molniya-1 n†­32
3169,3169,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1973,2,1,Voskhod,Cosmos 547
3170,3170,RVSN USSR,StatusRetired,,Success,Site 107/1,Kapustin Yar,,Russia,1973,1,26,Cosmos-3M (11K65M),Cosmos 546
3171,3171,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1973,1,24,Cosmos-2I (63SM),Cosmos 545
3172,3172,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1973,1,20,Cosmos-3M (11K65M),Cosmos 544
3173,3173,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1973,1,11,Voskhod,Cosmos 543
3174,3174,RVSN USSR,StatusRetired,,Partial Failure,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,12,28,Vostok-2M,Cosmos 542
3175,3175,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,12,27,Soyuz M,Cosmos 541
3176,3176,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,12,25,Cosmos-3M (11K65M),Cosmos 540
3177,3177,US Air Force,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1972,12,21,Titan III(24)B,OPS 3978
3178,3178,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,12,21,Cosmos-3M (11K65M),Cosmos 539
3179,3179,General Dynamics,StatusRetired,,Success,LC-13,Cape Canaveral AFS,Florida,USA,1972,12,20,Atlas-SLV3A Agena-D,AFP-827 (Canyon-5)
3180,3180,NASA,StatusRetired,"1,160.0",Success,LC-39A,Kennedy Space Center,Florida,USA,1972,12,19,Saturn V,Apollo 17
3181,3181,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,12,14,Voskhod,Cosmos 538
3182,3182,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,12,12,Molniya-M /Block L,Molniya-2 n†­31
3183,3183,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1972,12,2,Molniya-M /Block L,Molniya-1 n†­30
3184,3184,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1972,11,30,Cosmos-2I (63SM),Intercosmos-8
3185,3185,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,11,25,Voskhod,Cosmos 537
3186,3186,RVSN USSR,StatusRetired,,Failure,Site 110/37,Baikonur Cosmodrome,,Kazakhstan,1972,11,23,N1-L3,7L (Soyuz 7K-LOK No.1)
3187,3187,ASI,StatusRetired,,Success,SM Launch Tab,San Marco Launch Platform,,Kenya,1972,11,15,Scout D1,Explorer 48
3188,3188,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1972,11,3,Cosmos-3M (11K65M),Cosmos 536
3189,3189,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,11,1,Cosmos-3M (11K65M),Cosmos 528 to 535
3190,3190,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,10,31,Voskhod,Cosmos 527
3191,3191,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,10,26,Vostok-2M,Meteor n†­24
3192,3192,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,10,25,Cosmos-2I (63SM),Cosmos 526
3193,3193,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,10,18,Voskhod,Cosmos 525
3194,3194,RVSN USSR,StatusRetired,,Failure,Site 132/1,Plesetsk Cosmodrome,,Russia,1972,10,17,Cosmos-3M (11K65M),Strela-2M satellite
3195,3195,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,10,14,Molniya-M /Block L,Molniya-1 n†­29
3196,3196,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,10,11,Cosmos-2I (63SM),Cosmos 524
3197,3197,Martin Marietta,StatusRetired,,Success,SLC-4E,Vandenberg AFB,California,USA,1972,10,10,Titan IIID,KH-9 & SSF-C-3
3198,3198,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,10,5,Cosmos-2I (63SM),Cosmos 523
3199,3199,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,10,4,Voskhod,Cosmos 522
3200,3200,General Dynamics,StatusRetired,,Success,LC-576A1,Vandenberg AFB,California,USA,1972,10,2,Atlas-E/F Burner,P72-1
3201,3201,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,9,30,Molniya-M /Block L,Molniya-2 n†­28
3202,3202,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,9,29,Cosmos-3M (11K65M),Cosmos 521
3203,3203,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,9,19,Molniya-M /Block 2BL,Cosmos 520
3204,3204,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,9,16,Voskhod,Cosmos 519
3205,3205,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,9,15,Voskhod,Cosmos 518
3206,3206,RVSN USSR,StatusRetired,,Failure,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,9,2,Voskhod,Zenit-4M n†­40
3207,3207,US Air Force,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1972,9,1,Titan III(24)B,OPS 8888
3208,3208,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,8,30,Voskhod,Cosmos 517
3209,3209,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1972,8,30,Cosmos-2I (63SM),Intercosmos-7
3210,3210,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1972,8,21,Tsyklon-2,Cosmos 516
3211,3211,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1972,8,21,Atlas-SLV3C Centaur-D,OAO-3
3212,3212,ISAS,StatusRetired,,Success,Mu Pad,Uchinoura Space Center,,Japan,1972,8,19,Mu-IV S,Denpa
3213,3213,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,8,18,Voskhod,Cosmos 515
3214,3214,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,8,16,Cosmos-3M (11K65M),Cosmos 514
3215,3215,CASC,StatusRetired,,Success,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China,1972,8,10,Feng Bao 1,Shiyan Peizhong
3216,3216,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,8,2,Voskhod,Cosmos 513
3217,3217,RVSN USSR,StatusRetired,,Failure,Site 81/23,Baikonur Cosmodrome,,Kazakhstan,1972,7,29,Proton K/Block D,DOS-2
3218,3218,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,7,20,Cosmos-3M (11K65M),Cosmos 504 to 511
3219,3219,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,7,19,Voskhod,Cosmos 503
3220,3220,RVSN USSR,StatusRetired,,Partial Failure,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,7,13,Soyuz M,Cosmos 502
3221,3221,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1972,7,12,Cosmos-2I (63SM),Cosmos 501
3222,3222,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,7,10,Cosmos-3M (11K65M),Cosmos 500
3223,3223,Martin Marietta,StatusRetired,,Success,SLC-4E,Vandenberg AFB,California,USA,1972,7,7,Titan IIID,KH-9 & SSF-B-23
3224,3224,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,7,6,Voskhod,Cosmos 499
3225,3225,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,7,5,Cosmos-2I (63SM),Cosmos 498
3226,3226,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1972,7,2,Soyuz,Cosmos 496
3227,3227,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,6,30,Vostok-2M,Meteor n†­23
3228,3228,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,6,30,Cosmos-2I (63SM),Cosmos 497
3229,3229,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,6,29,Molniya-M /Block SO-L,Prognoz n†­2
3230,3230,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,6,23,Voskhod,Cosmos 495
3231,3231,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,6,23,Cosmos-3M (11K65M),Cosmos 494
3232,3232,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,6,21,Voskhod,Cosmos 493
3233,3233,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1972,6,13,Atlas-SLV3C Centaur-D,Intelsat 4 F5
3234,3234,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,6,9,Voskhod,Cosmos 492
3235,3235,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,5,25,Voskhod,Cosmos 491
3236,3236,US Air Force,StatusRetired,,Failure,SLC-4W,Vandenberg AFB,California,USA,1972,5,20,Titan III(24)B,OPS 6574
3237,3237,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,5,19,Molniya-M /Block L,Molniya-2 n†­27
3238,3238,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,5,17,Voskhod,Cosmos 490
3239,3239,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1972,5,6,Cosmos-3M (11K65M),Cosmos 489
3240,3240,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,5,5,Voskhod,Cosmos 488
3241,3241,RVSN USSR,StatusRetired,,Failure,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,4,25,Cosmos-2I (63SM),DS-P1-You #51
3242,3242,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,4,21,Cosmos-2I (63SM),Cosmos 487
3243,3243,NASA,StatusRetired,"1,160.0",Success,LC-39A,Kennedy Space Center,Florida,USA,1972,4,16,Saturn V,Apollo 16
3244,3244,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,4,14,Voskhod,Cosmos 486
3245,3245,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,4,12,Molniya-M /Block SO-L,Prognoz n†­1
3246,3246,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,4,11,Cosmos-2I (63SM),Cosmos 485
3247,3247,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,4,7,Voskhod,Intercosmos-6
3248,3248,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,4,6,Voskhod,Cosmos 484
3249,3249,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,4,4,Molniya-M /Block L,Molniya-1 n†­26 & SRET-1
3250,3250,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,4,3,Voskhod,Cosmos 483
3251,3251,RVSN USSR,StatusRetired,,Partial Failure,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,3,31,Molniya-M /Block NVL,Cosmos 482
3252,3252,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,3,30,Vostok-2M,Meteor n†­22
3253,3253,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,3,27,Molniya-M /Block NVL,Venera 8
3254,3254,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,3,25,Cosmos-2I (63SM),Cosmos 481
3255,3255,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,3,25,Cosmos-3M (11K65M),Cosmos 480
3256,3256,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,3,22,Cosmos-3M (11K65M),Cosmos 479
3257,3257,US Air Force,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1972,3,17,Titan III(24)B,OPS 1678
3258,3258,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1972,3,15,Voskhod,Cosmos 478
3259,3259,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1972,3,4,Voskhod,Cosmos 477
3260,3260,General Dynamics,StatusRetired,,Success,SLC-36A,Cape Canaveral AFS,Florida,USA,1972,3,3,Atlas-SLV3C Centaur-D,Pioneer 10
3261,3261,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1972,3,1,Vostok-2M,Cosmos 476
3262,3262,Martin Marietta,StatusRetired,,Success,SLC-40,Cape Canaveral AFS,Florida,USA,1972,3,1,Titan III(23)C,DSP-3
3263,3263,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1972,2,25,Cosmos-3M (11K65M),Cosmos 475
3264,3264,Martin Marietta,StatusRetired,,Failure,SLC-4W,Vandenberg AFB,California,USA,1972,2,16,Titan-III(33)B Agena-D,Jumpseat 2
3265,3265,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,2,16,Voskhod,Cosmos 474
3266,3266,RVSN USSR,StatusRetired,,Success,Site 81/24,Baikonur Cosmodrome,,Kazakhstan,1972,2,14,Proton K/Block D,Luna-20
3267,3267,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1972,2,8,Cosmos-3MRB (65MRB),BOR-2 Shuttle
3268,3268,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,2,3,Voskhod,Cosmos 473
3269,3269,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1972,1,25,Cosmos-2I (63SM),Cosmos 472
3270,3270,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1972,1,23,Atlas-SLV3C Centaur-D,Intelsat 4 F4
3271,3271,Martin Marietta,StatusRetired,,Success,SLC-4E,Vandenberg AFB,California,USA,1972,1,20,Titan IIID,KH-9 & SSF-B-22
3272,3272,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1972,1,12,Voskhod,Cosmos 471
3273,3273,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1971,12,29,Vostok-2M,Meteor n†­21
3274,3274,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1971,12,27,Cosmos-3M (11K65M),Oreol
3275,3275,RVSN USSR,StatusRetired,,Partial Failure,Site 41/1,Plesetsk Cosmodrome,,Russia,1971,12,27,Soyuz M,Cosmos 470
3276,3276,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1971,12,25,Tsyklon-2,Cosmos 469
3277,3277,General Dynamics,StatusRetired,,Success,SLC-36A,Cape Canaveral AFS,Florida,USA,1971,12,20,Atlas-SLV3C Centaur-D,Intelsat 4 F3
3278,3278,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1971,12,19,Molniya-M /Block L,Molniya-1 n†­25
3279,3279,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,12,17,Cosmos-3M (11K65M),Cosmos 468
3280,3280,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1971,12,17,Cosmos-2I (63SM),Cosmos 467
3281,3281,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1971,12,16,Voskhod,Cosmos 466
3282,3282,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,12,15,Cosmos-3M (11K65M),Cosmos 465
3283,3283,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1971,12,10,Voskhod,Cosmos 464
3284,3284,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1971,12,6,Voskhod,Cosmos 463
3285,3285,CNES,StatusRetired,,Failure,ELD,Guiana Space Centre,French Guiana,France,1971,12,5,Diamant B,Polaire
3286,3286,General Dynamics,StatusRetired,,Failure,LC-13,Cape Canaveral AFS,Florida,USA,1971,12,4,Atlas-SLV3A Agena-D,AFP-827 (Canyon-4)
3287,3287,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1971,12,3,Tsyklon-2,Cosmos 462
3288,3288,RVSN USSR,StatusRetired,,Failure,Site 43/4,Plesetsk Cosmodrome,,Russia,1971,12,3,Voskhod,Zenit-2M n†­25
3289,3289,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1971,12,2,Cosmos-3M (11K65M),Cosmos 461
3290,3290,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1971,12,2,Cosmos-2I (63SM),Intercosmos-5
3291,3291,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,11,30,Cosmos-3M (11K65M),Cosmos 460
3292,3292,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1971,11,29,Cosmos-3M (11K65M),Cosmos 459
3293,3293,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1971,11,29,Cosmos-2I (63SM),Cosmos 458
3294,3294,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1971,11,24,Molniya-M /Block L,Molniya-2 n†­24
3295,3295,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,11,20,Cosmos-3M (11K65M),Cosmos 457
3296,3296,RVSN USSR,StatusRetired,,Partial Failure,Site 43/3,Plesetsk Cosmodrome,,Russia,1971,11,19,Voskhod,Cosmos 456
3297,3297,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1971,11,17,Cosmos-2I (63SM),Cosmos 455
3298,3298,ASI,StatusRetired,,Success,SM Launch Tab,San Marco Launch Platform,,Kenya,1971,11,15,Scout B,Explorer 45
3299,3299,CECLES,StatusRetired,,Failure,ELA-1,Guiana Space Centre,French Guiana,France,1971,11,4,Europa 2,Test flight
3300,3300,Martin Marietta,StatusRetired,,Success,SLC-40,Cape Canaveral AFS,Florida,USA,1971,11,3,Titan III(23)C,DSCS-II 1&2
3301,3301,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1971,11,2,Voskhod,Cosmos 454
3302,3302,RAE,StatusRetired,,Success,LA-5B,RAAF Woomera Range Complex,,Australia,1971,10,28,Black Arrow,Prospero
3303,3303,US Air Force,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1971,10,23,Titan III(24)B,OPS 7616
3304,3304,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1971,10,19,Cosmos-2I (63SM),Cosmos 453
3305,3305,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1971,10,14,Voskhod,Cosmos 452
3306,3306,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,10,13,Cosmos-3M (11K65M),Cosmos 444 to 451
3307,3307,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1971,10,7,Voskhod,Cosmos 443
3308,3308,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1971,9,29,Voskhod,Cosmos 442
3309,3309,RVSN USSR,StatusRetired,,Success,Site 81/24,Baikonur Cosmodrome,,Kazakhstan,1971,9,28,Proton K/Block D,Luna-19
3310,3310,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1971,9,28,Voskhod,Cosmos 441
3311,3311,ISAS,StatusRetired,,Success,Mu Pad,Uchinoura Space Center,,Japan,1971,9,28,Mu-IV S,Shinsei
3312,3312,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1971,9,24,Cosmos-2I (63SM),Cosmos 440
3313,3313,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1971,9,21,Voskhod,Cosmos 439
3314,3314,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1971,9,14,Voskhod,Cosmos 438
3315,3315,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1971,9,10,Cosmos-3M (11K65M),Cosmos 437
